VarName;RhoReference;RhoEstimated;k;N;k_N;Smaup;reject
SAR1;0.7;0.75373329;22;20;0.055;0.578407542;1
SAR1;0.7;0.721056428;31;20;0.0775;0.528339445;1
SAR1;0.7;0.565509934;124;20;0.31;0.279743197;1
SAR1;0.7;0.679183175;8;20;0.02;0.804102113;1
SAR1;0.7;0.646087634;92;20;0.23;0.325479794;1
SAR1;0.7;0.699671662;13;20;0.0325;0.728793881;1
SAR1;0.7;0.723578054;23;20;0.0575;0.596200378;1
SAR1;0.7;0.755127148;44;20;0.11;0.411897331;1
SAR1;0.7;0.692928236;95;20;0.2375;0.287521823;1
SAR1;0.7;0.644172608;72;20;0.18;0.390607052;1
SAR1;0.7;0.62641396;8;20;0.02;0.822412807;1
SAR1;0.7;0.607431704;12;20;0.03;0.788290327;1
SAR1;0.7;0.67197692;76;20;0.19;0.355875661;1
SAR1;0.7;0.692391351;67;20;0.1675;0.370220185;1
SAR1;0.7;0.734829145;35;20;0.0875;0.485762134;1
SAR1;0.7;0.584413412;53;20;0.1325;0.51789701;1
SAR1;0.7;0.672027002;12;20;0.03;0.75738746;1
SAR1;0.7;0.699148243;55;20;0.1375;0.411182423;1
SAR1;0.7;0.723883393;69;20;0.1725;0.338270326;1
SAR1;0.7;0.621858034;54;20;0.135;0.482442699;1
SAR1;0.7;0.691709335;9;20;0.0225;0.785594859;1
SAR1;0.7;0.68317791;25;20;0.0625;0.613132215;1
SAR1;0.7;0.677857177;9;20;0.0225;0.791745569;1
SAR1;0.7;0.709999564;15;20;0.0375;0.696679614;1
SAR1;0.7;0.68917873;62;20;0.155;0.391264867;1
SAR1;0.7;0.626606378;33;20;0.0825;0.598215384;1
SAR1;0.7;0.679201672;70;20;0.175;0.370300727;1
SAR1;0.7;0.630088391;100;20;0.25;0.31274161;1
SAR1;0.7;0.707322418;21;20;0.0525;0.63081469;1
SAR1;0.7;0.736088617;14;20;0.035;0.690438242;1
SAR1;0.7;0.659196166;21;20;0.0525;0.669401429;1
SAR1;0.7;0.708755552;39;20;0.0975;0.484776963;1
SAR1;0.7;0.758339887;26;20;0.065;0.534239182;1
SAR1;0.7;0.668237047;16;20;0.04;0.713901881;1
SAR1;0.7;0.73958628;58;20;0.145;0.363642165;1
SAR1;0.7;0.648452854;58;20;0.145;0.441961213;1
SAR1;0.7;0.669253463;24;20;0.06;0.633767877;1
SAR1;0.7;0.718619192;32;20;0.08;0.523051494;1
SAR1;0.7;0.719533408;20;20;0.05;0.630965654;1
SAR1;0.7;0.661565174;72;20;0.18;0.377177026;1
SAR1;0.7;0.68853534;15;20;0.0375;0.711671883;1
SAR1;0.7;0.683286833;98;20;0.245;0.285943541;1
SAR1;0.7;0.697602484;64;20;0.16;0.376737681;1
SAR1;0.7;0.695268405;88;20;0.22;0.304103457;1
SAR1;0.7;0.700225182;48;20;0.12;0.442725852;1
SAR1;0.7;0.589171526;54;20;0.135;0.509263598;1
SAR1;0.7;0.655637988;86;20;0.215;0.336679346;1
SAR1;0.7;0.691752761;82;20;0.205;0.323140765;1
SAR1;0.7;0.679270232;75;20;0.1875;0.353598322;1
SAR1;0.7;0.684760207;108;20;0.27;0.26103657;1
SAR1;0.7;0.70599583;78;20;0.195;0.324433684;1
SAR1;0.7;0.707148762;87;20;0.2175;0.298756482;1
SAR1;0.7;0.659851895;33;20;0.0825;0.569863349;1
SAR1;0.7;0.700217863;24;20;0.06;0.60745774;1
SAR1;0.7;0.724564231;61;20;0.1525;0.365216189;1
SAR1;0.7;0.642386393;13;20;0.0325;0.761694303;1
SAR1;0.7;0.72504658;6;20;0.015;0.815430224;1
SAR1;0.7;0.716881789;58;20;0.145;0.383272137;1
SAR1;0.7;0.683278552;41;20;0.1025;0.49650182;1
SAR1;0.7;0.703808803;54;20;0.135;0.411413189;1
SAR1;0.7;0.699908475;46;20;0.115;0.453250671;1
SAR1;0.7;0.722425099;26;20;0.065;0.568851331;1
SAR1;0.7;0.650837302;84;20;0.21;0.346059346;1
SAR1;0.7;0.703058521;57;20;0.1425;0.399315101;1
SAR1;0.7;0.716806168;66;20;0.165;0.353890219;1
SAR1;0.7;0.71231588;5;20;0.0125;0.834705994;1
SAR1;0.7;0.599912115;57;20;0.1425;0.48657855;1
SAR1;0.7;0.729463097;37;20;0.0925;0.477608561;1
SAR1;0.7;0.700112454;33;20;0.0825;0.533220313;1
SAR1;0.7;0.637903419;105;20;0.2625;0.294554678;1
SAR1;0.7;0.625554616;72;20;0.18;0.404880017;1
SAR1;0.7;0.634236339;86;20;0.215;0.351353915;1
SAR1;0.7;0.690573983;42;20;0.105;0.483901143;1
SAR1;0.7;0.631177594;102;20;0.255;0.306542979;1
SAR1;0.7;0.615191852;18;20;0.045;0.727217633;1
SAR1;0.7;0.696082779;30;20;0.075;0.559660595;1
SAR1;0.7;0.620508902;12;20;0.03;0.782658242;1
SAR1;0.7;0.674681984;53;20;0.1325;0.441670585;1
SAR1;0.7;0.655872356;53;20;0.1325;0.458120398;1
SAR1;0.7;0.748455567;21;20;0.0525;0.594158976;1
SAR1;0.7;0.688789653;88;20;0.22;0.308451403;1
SAR1;0.7;0.666658397;19;20;0.0475;0.683482648;1
SAR1;0.7;0.658656187;60;20;0.15;0.424897534;1
SAR1;0.7;0.710589532;34;20;0.085;0.516139091;1
SAR1;0.7;0.625935275;52;20;0.13;0.488584845;1
SAR1;0.7;0.669088404;38;20;0.095;0.527922682;1
SAR1;0.7;0.666182828;16;20;0.04;0.715251154;1
SAR1;0.7;0.670192922;17;20;0.0425;0.701784679;1
SAR1;0.7;0.659539523;58;20;0.145;0.432574685;1
SAR1;0.7;0.708403539;63;20;0.1575;0.371432139;1
SAR1;0.7;0.659821369;21;20;0.0525;0.668931154;1
SAR1;0.7;0.695753306;20;20;0.05;0.650812379;1
SAR1;0.7;0.681433422;36;20;0.09;0.529682108;1
SAR1;0.7;0.716393668;23;20;0.0575;0.602692786;1
SAR1;0.7;0.665846494;16;20;0.04;0.715471201;1
SAR1;0.7;0.680084089;14;20;0.035;0.728923836;1
SAR1;0.7;0.725977488;88;20;0.22;0.283632891;1
SAR1;0.7;0.688589118;34;20;0.085;0.536804229;1
SAR1;0.7;0.679036559;49;20;0.1225;0.456954656;1
SAR1;0.7;0.709704731;30;20;0.075;0.546971684;1
SAR1;0.7;0.752818721;51;20;0.1275;0.380512842;1
SAR1;0.7;0.693754677;11;20;0.0275;0.758067442;1
SAR1;0.7;0.62672613;56;20;0.14;0.469100972;1
SAR1;0.7;0.703030035;81;20;0.2025;0.317952524;1
SAR1;0.7;0.727709688;84;20;0.21;0.292524032;1
SAR1;0.7;0.745483858;58;20;0.145;0.3585545;1
SAR1;0.7;0.744792549;51;20;0.1275;0.387803922;1
SAR1;0.7;0.659908129;57;20;0.1425;0.436576424;1
SAR1;0.7;0.685949526;101;20;0.2525;0.276950167;1
SAR1;0.7;0.671256622;23;20;0.0575;0.641238663;1
SAR1;0.7;0.643110051;50;20;0.125;0.483717185;1
SAR1;0.7;0.655272069;29;20;0.0725;0.603638556;1
SAR1;0.7;0.703761357;45;20;0.1125;0.454973887;1
SAR1;0.7;0.72545503;66;20;0.165;0.346861766;1
SAR1;0.7;0.670962072;34;20;0.085;0.552906005;1
SAR1;0.7;0.738418503;39;20;0.0975;0.456316791;1
SAR1;0.7;0.703254742;43;20;0.1075;0.466396359;1
SAR1;0.7;0.724030324;18;20;0.045;0.649672537;1
SAR1;0.7;0.803536079;9;20;0.0225;0.721855047;1
SAR1;0.7;0.675886046;65;20;0.1625;0.390908265;1
SAR1;0.7;0.619546134;37;20;0.0925;0.577482991;1
SAR1;0.7;0.663797255;56;20;0.14;0.437621504;1
SAR1;0.7;0.733319875;34;20;0.085;0.49421847;1
SAR1;0.7;0.689889189;53;20;0.1325;0.428227569;1
SAR1;0.7;0.705627759;69;20;0.1725;0.352756691;1
SAR1;0.7;0.627958887;60;20;0.15;0.450414798;1
SAR1;0.7;0.708781014;35;20;0.0875;0.510874861;1
SAR1;0.7;0.655265179;39;20;0.0975;0.534065841;1
SAR1;0.7;0.662725152;83;20;0.2075;0.340760248;1
SAR1;0.7;0.715819694;5;20;0.0125;0.833722458;1
SAR1;0.7;0.754261229;38;20;0.095;0.447052199;1
SAR1;0.7;0.678292028;55;20;0.1375;0.42947106;1
SAR1;0.7;0.687069576;12;20;0.03;0.749019839;1
SAR1;0.7;0.643651779;89;20;0.2225;0.335860405;1
SAR1;0.7;0.730788655;37;20;0.0925;0.476324059;1
SAR1;0.7;0.661373874;14;20;0.035;0.740260359;1
SAR1;0.7;0.673328238;17;20;0.0425;0.699612617;1
SAR1;0.7;0.624905381;88;20;0.22;0.351444059;1
SAR1;0.7;0.702604082;70;20;0.175;0.351837017;1
SAR1;0.7;0.636612804;10;20;0.025;0.797046711;1
SAR1;0.7;0.770025339;37;20;0.0925;0.437825203;1
SAR1;0.7;0.704948999;41;20;0.1025;0.476300366;1
SAR1;0.7;0.721053258;63;20;0.1575;0.360891542;1
SAR1;0.7;0.785794367;31;20;0.0775;0.464094398;1
SAR1;0.7;0.701806975;100;20;0.25;0.269990458;1
SAR1;0.7;0.674998596;70;20;0.175;0.373614692;1
SAR1;0.7;0.741498287;39;20;0.0975;0.453330076;1
SAR1;0.7;0.618963372;11;20;0.0275;0.793550665;1
SAR1;0.7;0.706235974;28;20;0.07;0.566531138;1
SAR1;0.7;0.628046952;103;20;0.2575;0.305610639;1
SAR1;0.7;0.771862378;62;20;0.155;0.322178487;1
SAR1;0.7;0.682998714;23;20;0.0575;0.631595567;1
SAR1;0.7;0.703982685;92;20;0.23;0.288038623;1
SAR1;0.7;0.668435686;67;20;0.1675;0.389552597;1
SAR1;0.7;0.64707955;101;20;0.2525;0.299899432;1
SAR1;0.7;0.619541476;139;20;0.3475;0.220017075;1
SAR1;0.7;0.732034065;6;20;0.015;0.812900152;1
SAR1;0.7;0.650813212;39;20;0.0975;0.538016571;1
SAR1;0.7;0.691574838;47;20;0.1175;0.455712157;1
SAR1;0.7;0.727636876;16;20;0.04;0.67089927;1
SAR1;0.7;0.678827577;95;20;0.2375;0.296355382;1
SAR1;0.7;0.626556615;11;20;0.0275;0.790415596;1
SAR1;0.7;0.663123889;38;20;0.095;0.533309758;1
SAR1;0.7;0.720610068;143;20;0.3575;0.175973848;0
SAR1;0.7;0.725287043;59;20;0.1475;0.372126588;1
SAR1;0.7;0.805499388;17;20;0.0425;0.588955373;1
SAR1;0.7;0.687161489;115;20;0.2875;0.244018835;1
SAR1;0.7;0.621199571;8;20;0.02;0.824000771;1
SAR1;0.7;0.714111202;17;20;0.0425;0.66940787;1
SAR1;0.7;0.704086385;25;20;0.0625;0.594768397;1
SAR1;0.7;0.711931199;21;20;0.0525;0.626870555;1
SAR1;0.7;0.598100682;32;20;0.08;0.627795173;1
SAR1;0.7;0.775425438;10;20;0.025;0.723038563;1
SAR1;0.7;0.709175764;68;20;0.17;0.35326981;1
SAR1;0.7;0.692696514;25;20;0.0625;0.604871636;1
SAR1;0.7;0.734417703;116;20;0.29;0.218703392;1
SAR1;0.7;0.641522319;148;20;0.37;0.193129502;0
SAR1;0.7;0.605995954;19;20;0.0475;0.723726595;1
SAR1;0.7;0.722857095;13;20;0.0325;0.713485299;1
SAR1;0.7;0.713503669;75;20;0.1875;0.327718049;1
SAR1;0.7;0.651311519;89;20;0.2225;0.330749708;1
SAR1;0.7;0.642536378;31;20;0.0775;0.599239978;1
SAR1;0.7;0.751277447;64;20;0.16;0.332479439;1
